symbol,name,price
AAT0000A2QRV2.VI,RCB BonZ/ESTOXX50 S&P500 21-26,101.11
AAT0000A2QRZ3.VI,EB Green Invest Gar 90% V-26,104.40
AAT0000A2QS52.VI,EB Global Select Gar 90% V-31,83.95
AAT0000A2QS60.VI,EB Future Invest Gar 95% V-31,90.85
AAT0000A2QS86.VI,RCB Bon.Z./SolactHydrogen21-26,115.11
AAT0000A2QSH9.VI,RCB GarZ/STXGLOESGLeadSel50-29,105.50
AAT0000A2QSJ5.VI,STX NORDIC PR.SEK,105.50
AAT0000A2QSK3.VI,RCB BonZ/ESTOXX50 S&P500 21-26,101.11
AAT0000A2QU82.VI,RCB GarZ/STOXXGlobSelDiv100-29,104.53
AAT0000A2QUH5.VI,EGB OE TL.Z./DT BOERSE,6.54
AAT0000A2QWX8.VI,EGB OE TS.Z./ZUMTOBEL,0.59
AAT0000A2QZE1.VI,EGB OE TS.Z./VW VZ,8.30
AAT0000A2QZF8.VI,EGB OE TS.Z./VW VZ,9.25
AAT0000A2QZG6.VI,EGB OE TS.Z./VW VZ,10.20
AAT0000A2QZH4.VI,EGB OE TS.Z./VW VZ,11.15
AAT0000A2QZJ0.VI,EGB OE TS.Z./VW VZ,12.10
AAT0000A2QZK8.VI,EGB OE TS.Z./VONOVIA,3.50
AAT0000A2QZN2.VI,EGB OE TL.Z./K+S,0.61
AAT0000A2R0E5.VI,EGB OE TS.Z./PRO7SAT1,1.27
AAT0000A2R0Q9.VI,EB MultiMemoryExprIndustrie-26,111.70
AAT0000A2R481.VI,EB Green Invest Garant 50%-26,101.65
AAT0000A2R846.VI,RCB OE TS.Z./VW Vz,11.39
AAT0000A2R903.VI,RCB Expr.Z./VW Vz 21-26,56.81
AAT0000A2R986.VI,RCB OETrackX2 l RWE St.,17.33
AAT0000A2R9B2.VI,RCB OETrackX5 l RWE St.,2.65
AAT0000A2R9L1.VI,RCB Outp.Z./XNDXNNR 21-26,220.39
AAT0000A2R9X6.VI,RCB GarZ/SEESGSEP SGESGSEP-29,105.34
AAT0000A2RA10.VI,RCB Bonus.Z./ESTOXX50Gold21-26,118.57
AAT0000A2RA36.VI,RCB GarZ/SEESGSEP SGESGSEP-29,105.34
AAT0000A2RA51.VI,RCB Bonus.Z./ESTOXX50Gold20-26,101.12
AAT0000A2RA85.VI,RCB GarZ/STOXXGlobSelDiv100-29,102.64
AAT0000A2RAB8.VI,RCB GarZ/STOXXGlobSelDiv100-29,102.64
AAT0000A2RAC6.VI,RCB GarZ/STOXXGlobSelDiv100-29,102.64
AAT0000A2RAD4.VI,RCB Bonus.Z./ESTOXX50Gold20-26,101.12
AAT0000A2RAN3.VI,MSCI CA IMI/UTILITIES GRTR CAD,100.87
AAT0000A2RC42.VI,EGB OE TS.Z./DT POST,0.41
AAT0000A2RDN7.VI,EGB OE TL.Z./COMMERZBANK,2.74
AAT0000A2RDP2.VI,EGB OE TL.Z./COMMERZBANK,2.73
AAT0000A2RDY4.VI,EGB OE TL.Z./K+S,0.62
AAT0000A2RDZ1.VI,EGB OE TL.Z./K+S,0.59
AAT0000A2RE08.VI,EGB OE TL.Z./K+S,0.56
AAT0000A2RE16.VI,EGB OE TL.Z./K+S,0.53
AAT0000A2RE24.VI,EGB OE TL.Z./K+S,0.49
AAT0000A2REB0.VI,RCB Bon.Z./SolactHydrogen21-26,114.23
AAT0000A2REC8.VI,RCB GarZ/STOXXGlobSelDiv100-29,103.77
AAT0000A2RED6.VI,RCB GarZ/STXEURESGLeadSel30-29,105.19
AAT0000A2REE4.VI,RCB GarZ/STXGLOESGLeadSel50-29,105.15
AAT0000A2REN5.VI,RCB Bon.Z./SOROBAI3 21-26,128.14
AAT0000A2RGZ4.VI,STX ASEAN DIV.50 GR YN,105.15
AAT0000A2RH05.VI,RCB GarZ/STXGLOESGLeadSel50-29,105.15
AAT0000A2RH13.VI,RCB GarZ/STXEURESGLeadSel30-29,105.19
AAT0000A2RH21.VI,RCB GarZ/STXEURESGLeadSel30-29,105.19
AAT0000A2RH39.VI,RCB GarZ/STXEURESGLeadSel30-29,105.19
AAT0000A2RH47.VI,RCB GarZ/STXEURESGLeadSel30-29,105.22
AAT0000A2RHS7.VI,EB Green Invest Gar 90% VI-26,102.20
AAT0000A2RHT5.VI,EB Future Invest Gar 95% VI-31,96.20
AAT0000A2RHU3.VI,EB Future Invest Gar 21-32,88.05
AAT0000A2RHV1.VI,EB MemExpr VW Vz 21-26,58.20
AAT0000A2RJ29.VI,RCB GarZ/STXEURESGLeadSel30-29,105.33
AAT0000A2RKD3.VI,RCB Bonus.Z./ESTOXX50Gold21-27,149.06
AAT0000A2RQC2.VI,RCB OETrackX3 l Erste Group,72.94
AAT0000A2RQD0.VI,RCB OETrackX4 l Erste Group,47.35
AAT0000A2RQF5.VI,RCB OETrackX4 l OMV,2.88
AAT0000A2RQG3.VI,RCB OETrackX2 l RBI,22.54
AAT0000A2RQH1.VI,RCB OETrackX3 l RBI,8.89
AAT0000A2RQJ7.VI,RCB OETrackX2 s Andritz,1.05
AAT0000A2RQU4.VI,RCB OETrackX3 s OMV,0.19
AAT0000A2RQW0.VI,RCB OETrackX3 s RBI,0.00
AAT0000A2RR03.VI,RCB OETrackX3 s Verbund,0.70
AAT0000A2RRC0.VI,RCB Bonus.Z./ESTOXX50Gold21-26,100.84
AAT0000A2RUA8.VI,RCB Bonus.Z./ESTOXX50Gold21-26,100.23
AAT0000A2RVG3.VI,RCB OE Zert./Gold,405.94
AAT0000A2RVH1.VI,RCB OE Zert./Silver,62.21
AAT0000A2RVN9.VI,RCB OE Zert./Gold,348.15
AAT0000A2RVP4.VI,RCB OE Zert./Silver,53.17
AAT0000A2RVR0.VI,RCB OETrackX3 l BrentCrudeOil,8.44
AAT0000A2RVS8.VI,RCB OETrackX4 l BrentCrudeOil,2.42
AAT0000A2RVZ3.VI,RCB OETrackX2 l Silver,26.65
AAT0000A2RYA0.VI,RCB GarZ/STXEURESGLeadSel30-29,104.74
AAT0000A2RYG7.VI,RCB Bon.Z./SOROBAI3 21-26,130.78
AAT0000A2RYJ1.VI,RCB GarZ/SGESGSEP SEESGSEP-29,104.94
AAT0000A2RYN3.VI,RCB GarZ/SGESGSEP SEESGSEP-29,104.94
AAT0000A2RYR4.VI,RCB ExprZ/AnheusHeinMolsen-26,114.71
AAT0000A2RYT0.VI,EB Future Invest Gar 90% II-26,96.35
AAT0000A2RYU8.VI,EB Green Invest Gar 90% VII-26,101.15
AAT0000A2RYV6.VI,EB Future Invest Gar II 21-32,87.95
AAT0000A2RYY0.VI,RCB GarZ/STXGLOESGLeadSel50-29,105.03
AAT0000A2RYZ7.VI,Dow Jones Americas Consumer Goo,103.50
AAT0000A2RZJ8.VI,RCB GarZ/STXEURESGLeadSel30-29,104.74
AAT0000A2S1E2.VI,EGB OE TS.Z./POST,1.71
AAT0000A2S1F9.VI,EGB OE TS.Z./POST,1.23
AAT0000A2S1G7.VI,EGB OE TS.Z./POST,0.76
AAT0000A2S1Q6.VI,EGB OE TS.Z./UNITED INTERNET,0.93
AAT0000A2S1T0.VI,EGB OE TS.Z./WIENERBERGER,1.16
AAT0000A2S2X0.VI,EGB OE TS.Z./DT POST,1.13
AAT0000A2S2Y8.VI,EGB OE TS.Z./DT POST,0.90
AAT0000A2S2Z5.VI,EGB OE TS.Z./DT POST,0.66
AAT0000A2S4G1.VI,EGB OE TS.Z./VW VZ,7.36
AAT0000A2S4S6.VI,EGB OE TL.Z./K+S,0.46
AAT0000A2S5A1.VI,EGB OE TS.Z./ADIDAS,17.69
AAT0000A2S5B9.VI,EGB OE TS.Z./ADIDAS,18.65
AAT0000A2S5C7.VI,EGB OE TS.Z./ADIDAS,19.61
AAT0000A2S5N4.VI,ESTX TMI ENERGY NR EO,1.18
AAT0000A2S5P9.VI,EGB OE TS.Z./PRO7SAT1,1.23
AAT0000A2S5S3.VI,EGB OE TS.Z./VW VZ,5.44
AAT0000A2S5T1.VI,EGB OE TS.Z./VW VZ,6.40
AAT0000A2S687.VI,RCB Bonus.Z./ESTOXX50Gold21-26,100.16
AAT0000A2S760.VI,RCB Expr.Z./voestalpine 21-26,119.44
AAT0000A2S7M2.VI,RCB Bonus.Z./DAX 50 ESG 21-26,127.69
AAT0000A2SB00.VI,RCB Bonus.Z./ESTOXX50Gold21-27,125.47
AAT0000A2SB91.VI,PLN/THX,4.26
AAT0000A2SBW0.VI,RCB OETrackX1 s BrentCrudeOil,4.12
AAT0000A2SGF4.VI,RCB Bonus.Z./SXEE Gold21-26,115.28
AAT0000A2SGM0.VI,EB Future Invest Gar III 21-32,87.10
AAT0000A2SGN8.VI,EB Future Invest Gar90% III-26,95.00
AAT0000A2SGU3.VI,EB Green Invest Gar 90%VIII-26,99.15
AAT0000A2SKJ8.VI,RCB GarZ/STXEURESGLeadSel30-29,105.00
AAT0000A2SKK6.VI,RCB GarZ/STXGLOESGLeadSel50-29,103.45
AAT0000A2SKM2.VI,RCB GarZ/STOXXGlobSelDiv100-29,103.97
AAT0000A2SL73.VI,RCB Bonus.Z./ESTOXX50Gold21-26,100.16
AAT0000A2SPJ7.VI,RCB BonZ/MSCI Europe Value-26,152.28
AAT0000A2SQS6.VI,EB Green Invest Gar 90% IX-26,100.60
AAT0000A2SQT4.VI,EB Future Invest Gar 90% IV-26,96.70
AAT0000A2SQY4.VI,EB Fair Invest Gar 90% 21-26,89.25
AAT0000A2SSR4.VI,RCB GarZ/MXEUTES4 21-29,94.51
AAT0000A2SSS2.VI,RCB GarZ/MXEUTES4 21-29,95.65
AAT0000A2SST0.VI,RCB GarZ/MXWOTES4 21-29,101.14
AAT0000A2SSU8.VI,RCB GarZ/STXEURESGLeadSel30-29,105.71
AAT0000A2SSV6.VI,RCB GarZ/MXEUTES4 MXWOTES4 -29,94.21
AAT0000A2SSX2.VI,RCB GarZ/MXEUTES4 21-29,94.51
AAT0000A2SSY0.VI,RCB GarZ/MXEUTES4 21-29,94.51
AAT0000A2SSZ7.VI,RCB GarZ/MXEUTES4 21-29,94.51
AAT0000A2ST00.VI,RCB GarZ/MXEUTES4 MXWOTES4 -29,94.21
AAT0000A2ST83.VI,RCB GarZ/MXEUTES4 21-29,95.72
AAT0000A2ST91.VI,RCB GarZ/MXEUTES4 21-29,95.72
AAT0000A2STL5.VI,RCB GarZ/MXEUTES4 21-29,94.51
AAT0000A2STN1.VI,RCB GarZ/MXEUTES4 21-29,95.72
AAT0000A2STR2.VI,RCB Bonus.Z./ESTOXX50Gold21-26,99.37
AAT0000A2STY8.VI,RCB Bon.Z./SOROBAI3 21-26,126.37
AAT0000A2SU07.VI,RCB GarZ/MXEUTES4 21-29,94.51
AAT0000A2SUP4.VI,RCB Expr.Z./Infineon 21-26,118.94
AAT0000A2SUY6.VI,RCB Bonus.Z/ATX/ESTOXX50 20-26,116.66
AAT0000A2SWJ3.VI,RCB Expr.Z./Porsche SE Vz21-26,39.56
AAT0000A2SWN5.VI,RCB GarZ/MXEUTES4 21-29,93.26
AAT0000A2T461.VI,RCB GarZ/MXEUTES4 21-29,92.17
AAT0000A2T479.VI,RCB GarZ/MXEUTES4 21-26,94.82
AAT0000A2T4C9.VI,RCB GarZ/MXEUTES4 21-29,92.33
AAT0000A2T4J4.VI,RCB GarZ/STOXXGlobSelDiv100-29,111.43
AAT0000A2T4K2.VI,RCB GarZ/MXEUTES4 21-29,90.62
AAT0000A2T4L0.VI,RCB GarZ/MXEUTES4 21-29,92.33
AAT0000A2T4Q9.VI,EGB OE TL.Z./BAWAG GROUP,11.01
AAT0000A2T4R7.VI,EGB OE TL.Z./BAWAG GROUP,10.76
AAT0000A2T5M5.VI,EGB OE TS.Z./POST,0.27
AAT0000A2T5T0.VI,EGB OE TS.Z./VERBUND,6.03
AAT0000A2T5Z7.VI,EGB OE TS.Z./ZUMTOBEL,0.50
AAT0000A2T719.VI,EGB OE TS.Z./DT POST,1.37
AAT0000A2T735.VI,EGB OE TS.Z./FRESENIUS M,1.93
AAT0000A2T743.VI,EGB OE TS.Z./FRESENIUS M,2.17
AAT0000A2T776.VI,"DAXSUB.ALL I., DIVE.TR",4.06
AAT0000A2T784.VI,EGB OE TS.Z./UNITED INTE,0.64
AAT0000A2T792.VI,EGB OE TS.Z./UNITED INTE,0.74
AAT0000A2T7A6.VI,EGB OE TS.Z./UNITED INTE,0.84
AAT0000A2T8F3.VI,EGB OE TS.Z./MERCK,9.54
AAT0000A2T8G1.VI,EGB OE TS.Z./MERCK,10.51
AAT0000A2T9K1.VI,EGB OE TS.Z./PUMA,11.84
AAT0000A2T9L9.VI,EGB OE TS.Z./PUMA,10.87
AAT0000A2T9M7.VI,EGB OE TS.Z./PUMA,9.91
AAT0000A2TA18.VI,EGB OE TL.Z./COMMERZBANK,2.71
AAT0000A2TAH1.VI,EGB OE TS.Z./ADIDAS,15.50
AAT0000A2TAJ7.VI,EGB OE TS.Z./ADIDAS,14.54
AAT0000A2TAK5.VI,EGB OE TS.Z./ADIDAS,13.57
AAT0000A2TB90.VI,EGB OE TS.Z./VONOVIA,2.56
AAT0000A2TBM9.VI,ICE BofAML Commodity Index eXtr,1.13
AAT0000A2TBN7.VI,EGB OE TS.Z./PRO SIEBENS,1.08
AAT0000A2TJC3.VI,RCB OE TS.Z./Wienerberger,0.99
AAT0000A2TJD1.VI,RCB OE TS.Z./Wienerberger,1.24
AAT0000A2TK65.VI,RCB OETrackX3 s Wienerberger,0.40
AAT0000A2TKC1.VI,EB Fair Invest Gar 21-26,81.90
AAT0000A2TKD9.VI,EB Green Invest Gar 90% X-26,98.50
AAT0000A2TKH0.VI,EB Future Invest Gar 90% V-26,95.50
AAT0000A2TKJ6.VI,RCB GarZ/MXEUTES4 21-29,92.33
AAT0000A2TKL2.VI,RCB Bonus.Z./ESTOXX50Gold21-26,99.14
AAT0000A2TKN8.VI,RCB GarZ/MXEUTES4 21-29,92.33
AAT0000A2TKP3.VI,RCB GarZ/MXEUTES4 21-29,92.17
AAT0000A2TKQ1.VI,RCB GarZ/MXEUTES4 21-26,94.82
AAT0000A2TKS7.VI,RCB GarZ/MXEUTES4 21-29,92.17
AAT0000A2TKY5.VI,RCB GarZ/MXEUTES4 21-29,92.17
AAT0000A2TL07.VI,RCB GarZ/MXEUTES4 21-29,92.17
AAT0000A2TL15.VI,RCB GarZ/MXEUTES4 21-29,92.17
AAT0000A2TL23.VI,RCB GarZ/MXEUTES4 21-29,92.17
AAT0000A2TL31.VI,RCB GarZ/MXEUTES4 21-29,92.17
AAT0000A2TL49.VI,RCB GarZ/MXEUTES4 21-29,92.17
AAT0000A2TL56.VI,RCB GarZ/MXEUTES4 21-29,92.17
AAT0000A2TL72.VI,EB Fair Invest Gar 90% 21-26,88.15
AAT0000A2TL80.VI,RCB GarZ/MXEUTES4 21-29,92.17
AAT0000A2TLE5.VI,RCB Bonus.Z./ESTOXX50Gold21-27,146.33
AAT0000A2TLJ4.VI,RCB BonZ/iSTOXXGlobMegSel50-26,107.00
AAT0000A2TLK2.VI,RCB GarZ/MXEUTES4 21-29,92.17
AAT0000A2TLL0.VI,RCB Expr.Z./BMW St 21-26,116.48
AAT0000A2TLM8.VI,RCB Bonus.Z./ESTOXX50Gold21-26,99.17
AAT0000A2TLT3.VI,RCB GarZ/MXEUTES4 21-29,93.54
AAT0000A2TMM6.VI,RCB Bonus.Z./ESTOXX50Gold21-26,99.17
AAT0000A2TMN4.VI,ESTX EX FIN GR EUR,99.17
AAT0000A2TMP9.VI,Xtrackers MSCI Europe Hedged Eq,93.54
AAT0000A2TMQ7.VI,RCB GarZ/MXEUTES4 21-29,93.54
AAT0000A2TMR5.VI,RCB GarZ/MXEUTES4 21-29,93.54
AAT0000A2TMS3.VI,RCB GarZ/MXEUTES4 21-29,93.54
AAT0000A2TN05.VI,RCB GarZ/MXEUTES4 21-29,92.17
AAT0000A2TS34.VI,RCB GarZ/MXEUTES4 21-29,93.54
AAT0000A2TS67.VI,EB MultiMemExpr Halbleiter-26,104.05
AAT0000A2TTP4.VI,Nasdaq Emerging Markets Financi,115.74
AAT0000A2TVU0.VI,RCB Bonus.Z/ATX/ESTOXX50 21-26,115.74
AAT0000A2TVV8.VI,RCB GarZ/MXEUTES4 21-29,92.17
AAT0000A2TWB8.VI,EB Fair Invest Gar 21-31,84.45
AAT0000A2TWC6.VI,EB Fair Invest Gar 90% 21-26,88.20
AAT0000A2TWD4.VI,EB Future Invest Gar 90% VI-26,96.50
AAT0000A2TWJ1.VI,EGB OE Index.Z./SEMA35,19.26
AAT0000A2TWL7.VI,EB Green Invest Gar 90% XI-26,99.30
AAT0000A2TWN3.VI,EGB OE Index.Z./SERAT10N,17.17
AAT0000A2TWP8.VI,EGB OE Index.Z./SERIMMON,12.68
AAT0000A2TXK7.VI,RCB OETrackX9 l Gold,112.37
AAT0000A2TXT8.VI,RCB OETrackX3 l BrentCrudeOil,4.67
AAT0000A2TXU6.VI,RCB OETrackX4 l BrentCrudeOil,1.17
AAT0000A2TYD0.VI,RCB OETrackX5 l Silver,0.77
AAT0000A2U1G3.VI,RCB OETrackX2 l OMV,10.50
AAT0000A2U2J5.VI,RCB Bonus.Z./ESTOXX50Gold21-26,99.26
AAT0000A2U2Q0.VI,RCB ExpZ/MXEFTES5 21-26,115.75
AAT0000A2U4U8.VI,EB Fair Invest Gar HUF 21-26,97.25
AAT0000A2U4W4.VI,RCB GarZ/MXEUTES4 21-29,94.52
AAT0000A2U4X2.VI,RCB GarZ/MXEFTES5 21-29,96.53
AAT0000A2U4Y0.VI,RCB GarZ/MXWOTES4 21-26,105.74
AAT0000A2U5T7.VI,RCB Bon.Z./SolactHydrogen21-26,118.79
AAT0000A2U5W1.VI,RCB GarZ/MXEUTES4 21-29,95.35
AAT0000A2U8L8.VI,EGB OE TS.Z./LANXESS,3.82
AAT0000A2U9P7.VI,EGB OE TS.Z./INFINEON,0.52
AAT0000A2U9Q5.VI,EGB OE TS.Z./INFINEON,0.77
AAT0000A2U9R3.VI,EGB OE TS.Z./INFINEON,1.00
AAT0000A2U9T9.VI,EGB OE TS.Z./MERCK,11.72
AAT0000A2UB48.VI,EGB OE TS.Z./PUMA,12.90
AAT0000A2UB97.VI,EGB OE TS.Z./VW VZ,4.42
AAT0000A2UD20.VI,Victory US Large Cap Volatility,6.12
AAT0000A2UD38.VI,EGB OE TS.Z./PRO7SAT1,1.03
AAT0000A2UDA8.VI,RCB GarZ/MXEUTES4 21-29,94.52
AAT0000A2UDB6.VI,RCB GarZ/MXEUTES4 21-29,94.52
AAT0000A2UDC4.VI,RCB GarZ/MXEUTES4 21-30,94.52
AAT0000A2UDD2.VI,STX.SWITZERLAND PR EO,94.52
AAT0000A2UDE0.VI,RCB Bonus.Z./ESTOXX50Gold21-26,99.26
AAT0000A2UEY6.VI,EB Green Invest Gar 90% XII-26,97.80
AAT0000A2UEZ3.VI,EB Future Invest Gar 90%VII-26,96.30
AAT0000A2UF02.VI,EB Fair Invest Gar 90% 21-26,87.30
AAT0000A2UF85.VI,EB Fair Invest Gar 21-32,81.05
AAT0000A2UGJ2.VI,EGB OE TS.Z./MERCK,12.69
AAT0000A2UGW5.VI,EGB OE TS.Z./WIENERBERGER,1.64
AAT0000A2UHY9.VI,EGB OE TS.Z./PUMA,9.02
AAT0000A2UJP3.VI,EGB OE TS.Z./ADIDAS,12.85
AAT0000A2UJQ1.VI,EGB OE TS.Z./ADIDAS,11.87
AAT0000A2UJW9.VI,EGB OE TS.Z./PRO7SAT1,0.99
AAT0000A2UJX7.VI,EGB OE TS.Z./PRO7SAT1,0.94
AAT0000A2UK13.VI,EGB OE TS.Z./VONOVIA,2.52
AAT0000A2UNP5.VI,RCB BonZ/MXEUTES4 MXNATES4-27,143.38
AAT0000A2UVT0.VI,RCB Bonus.Z./ESTOXX50Gold22-27,116.42
AAT0000A2UVV6.VI,RCB BonZ/MXEUTES4 MXNATES4-27,98.40
AAT0000A2UVW4.VI,RCB GarZ/MXEUTES4 22-30,96.88
AAT0000A2UVX2.VI,RCB GarZ/MXWOTES4 22-27,109.48
AAT0000A2UW76.VI,EB Green Invest Gar 22-32,92.40
AAT0000A2UWA8.VI,EB Future Invest Gar 90% -27,100.40
AAT0000A2UWB6.VI,EB Green Invest Gar 90% -27,101.10
AAT0000A2UWC4.VI,EB Fair Invest Gar 90% 22-26,88.50
AAT0000A2UWY8.VI,RCB GarZ/MXEUTES4 22-30,98.34
AAT0000A2UX91.VI,RCB GarZ/MXEUTES4 22-30,98.34
AAT0000A2UXE8.VI,RCB GarZ/MXEUTES4 22-30,96.19
AAT0000A2UXV2.VI,RCB OE TL.Z./BrentCrudeOil,3.75
AAT0000A2UXW0.VI,RCB OE TL.Z./BrentCrudeOil,3.14
AAT0000A2V426.VI,EGB OE TS.Z./MAYR MELNHOF,9.46
AAT0000A2V434.VI,EGB OE TS.Z./MAYR MELNHOF,11.41
AAT0000A2V442.VI,EGB OE TS.Z./MAYR MELNHOF,13.37
AAT0000A2V459.VI,EGB OE TS.Z./VERBUND,6.77
AAT0000A2V475.VI,EGB OE TS.Z./ZUMTOBEL,0.45
AAT0000A2V6U2.VI,EGB OE TS.Z./PUMA,7.76
AAT0000A2V863.VI,EGB OE TS.Z./VONOVIA,2.07
AAT0000A2V996.VI,EGB OE TS.Z./PORSCHE SE VZ,6.60
AAT0000A2VAV8.VI,EGB OE TS.Z./MERCK,7.59
AAT0000A2VAW6.VI,EGB OE TS.Z./MERCK,8.57
AAT0000A2VB13.VI,RCB Bonus.Z./ESTOXX50Gold22-27,102.02
AAT0000A2VB21.VI,RCB Bonus.Z./ESTOXX50Gold22-27,102.21
AAT0000A2VBA0.VI,RCB GarZ/MXEUTES4 22-30,100.43
AAT0000A2VBB8.VI,RCB Bonus.Z./ESTOXX50 22-27,100.63
AAT0000A2VBM5.VI,RCB Bonus.Z./ESTOXX50Gold22-27,102.02
AAT0000A2VC79.VI,EB Future Invest Gar 90% -27,100.25
AAT0000A2VCC4.VI,EB Green Invest Gar 22-32,93.55
AAT0000A2VCE0.VI,EB MultiFixKupExpr US Tech -26,103.15
AAT0000A2VCJ9.VI,EB Fair Invest Gar 90% 22-27,89.45
AAT0000A2VCK7.VI,EB Green Invest Gar 90% -27,101.90
AAT0000A2VCN1.VI,RCB Gar.Z./DE747460 22-27,110.82
AAT0000A2VCP6.VI,RCB Gar.Z./DE747460 22-30,100.73
AAT0000A2VCZ5.VI,RCB Bon.Z./DE747460 22-27,114.74
AAT0000A2VD11.VI,RCB BonZ/ESTOXX50 S&P500 22-27,101.60
AAT0000A2VD29.VI,RCB Expr.Z./VW Vz 22-27,91.33
AAT0000A2VD60.VI,RCB GarZ/MXEUTES4 22-30,100.78
AAT0000A2VDA6.VI,EB MultiFixKupExpr US Tech -26,103.15
AAT0000A2VDB4.VI,RCB Gar.Z./DE747460 22-27,110.32
AAT0000A2VDD0.VI,RCB Expr.Z./EnphEgy PlugPow-27,6.21
AAT0000A2VDL3.VI,RCB GarZ/MXEUTES4 22-30,100.43
AAT0000A2VDX8.VI,RCB Bonus.Z/ATX/ESTOXX50 21-26,102.51
AAT0000A2VJE5.VI,RCB Bon.Z./DE747460 22-27,99.14
AAT0000A2VKV7.VI,RCB BonZ/MXEUTES4 MXWOTES4 -27,101.63
AAT0000A2VKX3.VI,RCB ExpZ/Glob Water Energy-27,95.76
AAT0000A2VL60.VI,RCB Bon.Z./DE747460 22-27,99.14
AAT0000A2VL78.VI,RCB Bonus.Z./SOMETSE3 22-27,142.49
AAT0000A2VL86.VI,MSCI TW SMALL/CONSUMER GRTR TWD,64.95
AAT0000A2VLE1.VI,EB Fair Invest Gar 90% 22-27,89.30
AAT0000A2VLF8.VI,EB Future Invest Gar 22-30,97.15
AAT0000A2VLG6.VI,EB Green Invest Gar 22-27,98.15
AAT0000A2VQV4.VI,EGB OE TS.Z./AT&S,1.14
AAT0000A2VQW2.VI,EGB OE TS.Z./AT&S,1.63
AAT0000A2VR72.VI,EGB OE TS.Z./MAYR MELNHOF,7.50
AAT0000A2VRH1.VI,EGB OE TS.Z./UNITED INTERNET,0.55
AAT0000A2VSV0.VI,EGB OE TS.Z./LANXESS,2.74
AAT0000A2VSW8.VI,EGB OE TS.Z./LANXESS,2.98
AAT0000A2VSX6.VI,EGB OE TS.Z./LANXESS,3.23
AAT0000A2VSY4.VI,EGB OE TS.Z./LANXESS,3.47
AAT0000A2VV84.VI,EGB OE TS.Z./PUMA,6.78
AAT0000A2VWQ2.VI,EGB OE TS.Z./BASF,0.38
AAT0000A2VWZ3.VI,EGB OE TS.Z./VONOVIA,1.82
AAT0000A2VXB2.VI,EGB OE TS.Z./PORSCHE SE VZ,7.09
AAT0000A2VXC0.VI,STX.GERMANY ALL CAP PR EO,7.58
AAT0000A2VXD8.VI,EGB OE TS.Z./PRO7SAT1,0.89
AAT0000A2VXE6.VI,EGB OE TS.Z./PRO7SAT1,0.84
AAT0000A2VXF3.VI,EGB OE TS.Z./PRO7SAT1,0.80
AAT0000A2VYC8.VI,RCB Bonus.Z./ESTOXX50 22-27,100.57
AAT0000A2VYD6.VI,RCB GarZ/MXEUTES4 22-27,110.59
AAT0000A2VYE4.VI,RCB Gar.Z./DE747460 22-30,101.40
AAT0000A2VYF1.VI,RCB GarZ/STOXXGlobSelDiv100-30,105.04
AAT0000A2W9H2.VI,RCB Gar.Z./DE747460 22-30,101.40
AAT0000A2W9J8.VI,RCB GarZ/STOXXGlobSelDiv100-30,105.12
AAT0000A2W9U5.VI,RCB OETrackX2 l RBI,81.20
AAT0000A2W9V3.VI,RCB OETrackX3 l RBI,101.54
AAT0000A2W9W1.VI,RCB OETrackX4 l RBI,77.34
AAT0000A2W9Y7.VI,RCB Gar.Z./DE747460 22-30,101.40
AAT0000A2WAA0.VI,RCB OETrackX2 l BrentCrudeOil,5.84
AAT0000A2WBC4.VI,RCB Gar.Z./DE747460 22-30,101.40
AAT0000A2WBD2.VI,RCB GarZ/STOXXGlobSelDiv100-30,105.12
AAT0000A2WBU6.VI,RCB GarZ/MXAPTES5 22-30,100.38
AAT0000A2WBV4.VI,RCB GarZ/MXWOTES4 22-30,105.25
AAT0000A2WBW2.VI,RCB Gar.Z./DE747460 22-30,104.98
AAT0000A2WCB4.VI,RCB BonZ/STOXXGlobSelDiv100-27,122.63
AAT0000A2WEA2.VI,EGB OE TL.Z./ANDRITZ,3.81
AAT0000A2WEB0.VI,EGB OE TL.Z./ANDRITZ,3.56
AAT0000A2WFQ5.VI,EGB OE TL.Z./BAWAG GROUP,10.73
AAT0000A2WGA7.VI,EGB OE TL.Z./VIG,4.61
AAT0000A2WJF0.VI,EGB OE TL.Z./DT BOERSE,6.24
AAT0000A2WJG8.VI,EGB OE TL.Z./DT BOERSE,5.62
AAT0000A2WK94.VI,EGB OE TL.Z./HENKEL VZ,2.26
AAT0000A2WKA9.VI,NASDAQ ASPA Index,2.57
AAT0000A2WKB7.VI,EGB OE TL.Z./HENKEL VZ,2.89
AAT0000A2WN59.VI,EGB OE TS.Z./PUMA,5.80
AAT0000A2WN67.VI,EGB OE TS.Z./PUMA,6.29
AAT0000A2WNW7.VI,EGB OE TL.Z./MUENCH RUECK,31.95
AAT0000A2WPJ9.VI,EGB OE TS.Z./VW VZ,2.16
AAT0000A2WPW2.VI,EGB OE TL.Z./COMMERZBANK,2.68
AAT0000A2WQ80.VI,EGB OE TL.Z./FUCHS VZ,1.29
AAT0000A2WRQ0.VI,EGB OE TS.Z./PORSCHE SE VZ,4.93
AAT0000A2WRR8.VI,EGB OE TS.Z./PORSCHE SE VZ,4.68
AAT0000A2WRV0.VI,EGB OE TS.Z./PRO7SAT1,0.75
AAT0000A2WRW8.VI,EGB OE TS.Z./PRO7SAT1,0.70
