symbol,name,price
BBFXI39.SA,iShares Trust - iShares China Large-Cap ETF,40.12
BBGIP2.SA,"BANESE      DP   30,03",4.00
BBGIP2F.SA,"BANESE      DP   30,03",3.95
BBGIP3F.SA,BANESE      ON,51.74
BBGIP4F.SA,BANESE      PN,34.28
BBGLC39.SA,BKR GLOB100 DRE,83.25
BBGNO39.SA,GX GENOMBIOTDRE,40.44
BBGOV39.SA,BKR US TREASDRE,40.44
BBGOZ39.SA,BKR TRSTRIPSDRE,50.70
BBGRT39.SA,iShares Trust - iShares Global REIT ETF,47.00
BBGWH39.SA,iShares Trust - iShares Core Dividend Growth ETF,77.49
BBHDV39.SA,BlackRock Institutional Trust Company NA,72.50
BBHER39.SA,Global X Funds,35.50
BBHIA3F.SA,CASAS BAHIA ON      NM,2.95
BBHVN34.SA,BIOHAVEN LTDDRN,20.28
BBHYG39.SA,iShares Trust - iShares iBoxx $ High Yield Corporate Bond ETF,52.95
BBHYS39.SA,PCOM 0T5 HY DRE,49.40
BBIAU39.SA,Ishares Gold Trust,123.87
BBIBB39.SA,Ishares Nasdaq Biotechnology Etf,60.00
BBICL39.SA,iShares Trust - iShares Global Clean Energy ETF,48.15
BBIDB11.SA,Inter Infra FI Cotas Fundos Incentivados De Investimento Infraestrutura Renda Fixa Credito Privado,80.35
BBIDV39.SA,BKR INTL SLDDRE,75.75
BBIED3F.SA,BIOMA EDUC  ON      MA,5.17
BBIEF39.SA,Ishares Core Msci Eafe ETF,63.80
BBIEI39.SA,BKR 3 7 YRTRDRE,53.40
BBIEM39.SA,Ishares Core Msci Emerging Markets ETF,65.19
BBIEO39.SA,BKR OIL GAS DRE,54.48
BBIET39.SA,BKR TECHSOFTDRE,15.51
BBIEU39.SA,Ishares Core Msci Europe ETF,65.58
BBIEV39.SA,iShares Trust - iShares Europe ETF,76.35
BBIGS39.SA,BKR 1 5YGRCODRE,55.74
BBIHF39.SA,BKR HEALTHPRDRE,8.51
BBIHI39.SA,iShares Trust - iShares U.S. Medical Devices ETF,8.62
BBIJR39.SA,Ishares Core S&P Small-Cap Etf,85.85
BBIJS39.SA,BlackRock Institutional Trust Company NA,80.66
BBIJT39.SA,SP SCAP 600GDRE,53.55
BBILF39.SA,Ishares Latin America 40 ETF,62.96
BBINC11.SA,Brad Fic Firf Invest Infra Cdi Cp Resp Ltda,102.90
BBIOM3F.SA,BIOMM       ON      MA,6.02
BBITC11.SA,Btg Pactual Teva Bitcoin Fundo De Indice,59.23
BBITH11.SA,Hashdex Nasdaq Bitcoin Reference Rate Fundo De Indice,81.70
BBITI11.SA,It Now Bloomberg Galaxy Bitcoin Fundo De Indice,32.50
BBITO39.SA,Ishares Core S&P Total Us Stock Market Etf,78.55
BBIVB39.SA,Ishares Core S&P 500 Etf,89.81
BBIVE39.SA,iShares Trust - iShares S&P 500 Value ETF,76.85
BBIVW39.SA,iShares Trust - iShares S&P 500 Growth ETF,78.73
BBIWM39.SA,Ishares Russell 2000 Etf,68.53
BBIXC39.SA,BlackRock Institutional Trust Company NA,65.52
BBIXG39.SA,iShares Trust - iShares Global Financials ETF,78.65
BBIXJ39.SA,Ishares Global Healthcare Etf,65.72
BBIXN39.SA,Ishares Global Tech ETF,18.58
BBIXU39.SA,BKR TI STOCKDRE,80.82
BBIYC39.SA,BlackRock Institutional Trust Company NA,105.78
BBIYE39.SA,iShares Trust - iShares U.S. Energy ETF,100.00
BBIYF39.SA,Ishares Us Financials Etf,43.09
BBIYJ39.SA,BlackRock Institutional Trust Company NA,83.65
BBIYK39.SA,BlackRock Institutional Trust Company NA,21.52
BBIYT39.SA,BKR 7 10 YRTDRE,50.92
BBIYW39.SA,Ishares US Technology ETF,28.53
BBIYZ39.SA,US TELECOM  DRE,69.00
BBIZD11.SA,Investo Mvis®Us Business Development Companies Index ETF Fundo De Indice,79.68
BBJQU39.SA,JP QLT FACT DRE,82.56
BBKCH39.SA,Global X Funds,28.68
BBKSA39.SA,BlackRock Institutional Trust Company NA,51.30
BBKWB39.SA,KR CSI CHINADRE,171.94
BBKXI39.SA,BlackRock Institutional Trust Company NA,75.68
BBLAU3F.SA,BLAU        ON      NM,10.47
BBLBT39.SA,Global X Funds,47.51
BBLFT11.SA,BL03 Fundo Invest Financeiro,104.64
BBLPA39.SA,Global X Funds,34.53
BBLQD39.SA,iShares Trust - iShares iBoxx $ Investment Grade Corporate Bond ETF,58.43
BBMBB39.SA,BKR MBS     DRE,50.53
BBMEB3F.SA,MERCANTIL   ON      N1,55.99
BBMEB4F.SA,MERCANTIL   PN      N1,68.24
BBMEB9.SA,Banco Mercantil do Brasil S.A.,55.99
BBMEB9F.SA,MERCANTIL   ON  REC N1,52.00
BBMGB2.SA,"BANCO BMG   DP    4,35",0.55
BBMGB2F.SA,"BANCO BMG   DP    4,35",0.49
BBMGB4F.SA,BANCO BMG   PN      N1,4.90
BBMIL39.SA,GX MILLECONMDRE,54.48
BBMIN3F.SA,MERC INVEST ON,22.79
BBMIN4F.SA,MERC INVEST PN,20.15
BBMMT11.SA,B - Index Morningstar Brasil Momento Fundo,167.78
BBMOB3F.SA,BEMOBI TECH ON      NM,23.88
BBMTU39.SA,iShares Trust - iShares MSCI USA Momentum Factor ETF,65.66
BBNBR3F.SA,NORD BRASIL ON,128.00
BBNDA39.SA,Ishares Msci India Etf,68.98
BBNDX11.SA,Investo Bloomberg Global Bond ETF Fundo De Investimento De Indice - Investimento No Exterior,101.30
BBOBR4F.SA,BOMBRIL     PN,1.22
BBODB11.SA,Bocaina Infra- Fundo de Investimento em Cotas de Fundos Incentivados de Investimento em,8.00
BBOEF39.SA,iShares Trust - iShares S&P 100 ETF,87.58
BBOL511.SA,B-Index ETF Ima-B 5 P2 Fundo de Indice - Responsabilidade Limitada,104.58
BBOTZ39.SA,Global X Funds,50.16
BBOVA11.SA,iShares Ibovespa Index Fund,182.98
BBOVB11.SA,ETF Bradesco Ibovespa Fundo De Indice,190.44
BBOVS11.SA,Safra Ibovespa Fundo De Indice,143.77
BBOVV11.SA,It Now Ibovespa Fundo de Indice,191.80
BBOVX11.SA,Trend ETF Ibovespa Fundo De Indice,19.09
BBPAC11F.SA,BTGP BANCO  UNT     N2,59.23
BBPAC3F.SA,BTGP BANCO  ON      N2,42.80
BBPAC5F.SA,BTGP BANCO  PNA     N2,11.10
BBPIC39.SA,BlackRock Institutional Trust Company NA,79.44
BBPRE11.SA,"B-Index ETF Irf-M P2 Fundo de Índice - Responsabilidade, LTDA",105.48
BBPVE39.SA,Global X Funds,47.93
BBQCL39.SA,FT NSQ GREENDRE,32.20
BBQQW39.SA,FT NASD100EQDRE,73.35
BBQUA39.SA,iShares Trust - iShares MSCI USA Quality Factor ETF,70.76
BBQYL39.SA,Global X Funds,30.50
BBRAP3F.SA,BRADESPAR   ON      N1,20.59
BBRAP4F.SA,BRADESPAR   PN      N1,23.96
BBRAV3F.SA,BRAVA       ON      NM,17.55
BBRAX11.SA,iShares IBrX-Índice Brasil (IBrX-100) Index Fund,155.94
BBRAZ11.SA,Bb Etf Ibovespa B3 Br+ Fundo De Indice Responsabilidade Limitada,13.12
BBRBI11.SA,BRBI BR Partners S.A.,18.56
BBRBI11F.SA,BR PARTNERS UNT     N2,18.45
BBRCO11.SA,Bresco - Fundo De Investimento Imobiliario,118.42
BBREW11.SA,B-Index Morningstar Brasil Pesos Iguais Fundo De Indice,155.24
BBRFT11.SA,Bradesco Farmtech Fundo De Investimento Nas Cadeias Produtivas Agroindustriais Fiagro - Dc,90.00
BBRKM3F.SA,BRASKEM     ON      N1,9.32
BBRKM5F.SA,BRASKEM     PNA     N1,9.80
BBRKM6F.SA,BRASKEM     PNB     N1,8.39
BBRSR3F.SA,BANRISUL    ON      N1,19.05
BBRSR5F.SA,BANRISUL    PNA     N1,18.90
BBRSR6F.SA,BANRISUL    PNB     N1,18.46
BBRST3F.SA,BRISANET    ON      NM,3.12
BBRXC11.SA,"BTG Pactual Teva IABR Selector Fundo de Índice - Responsabilidade, LTDA",147.57
BBRZP11.SA,Brz Infra Portos Fundo De Investimento Em Participacoes Em Infraestrutura,169.37
BBSDV39.SA,Global X Funds,67.97
BBSHV39.SA,BKR 0 1 SHV DRE,57.59
BBSHY39.SA,BKR 1 3 YRTRDRE,53.67
BBSIL39.SA,Global X Funds,52.68
BBSIZ39.SA,iShares Trust - iShares MSCI USA Size Factor ETF,58.50
BBSLI3F.SA,BRB BANCO   ON,5.08
BBSLI4F.SA,BRB BANCO   PN,4.73
BBSLV39.SA,Ishares Silver Trust,121.40
BBSOX39.SA,iShares Trust - iShares Semiconductor ETF,46.28
BBSRE39.SA,GX SUDIVREITDRE ED,39.47
BBSTI39.SA,BKR STIP    DRE,53.65
BBSUS39.SA,iShares Trust - iShares ESG MSCI USA Leaders ETF,79.98
BBTAG11.SA,Btg Pactual Credito Agrocola Fundo De Investimento Em Cotas Fiagro Direitos Creditorios,106.50
BBTFL39.SA,BKR FLOT RTEDRE,52.84
BBTHI11.SA,Btg Pactual Hoteis Fundo De Investimento Imobiliario,43.05
BBTIP39.SA,BlackRock Institutional Trust Co NA,58.01
BBTLT39.SA,BKR 20YR TRSDRE,31.31
BBUAE39.SA,BKR MSCI UAEDRE,57.45
BBULZ11.SA,GENIAL HBETACI,107.22
BBURA39.SA,Global X Funds,45.39
BBURT39.SA,"iShares, Inc. - iShares MSCI World ETF",66.41
BBUSM39.SA,Ishares Msci Usa Min Vol Factor ETF,62.52
BBUSR39.SA,iShares Trust - iShares Core U.S. REIT ETF,53.65
BBUTL39.SA,BlackRock Institutional Trust Company NA,76.90
BBVBR11.SA,INVCONSTQBRLCI,23.22
BBVLU39.SA,iShares Trust - iShares MSCI USA Value Factor ETF,78.80
BBXPO11.SA,Investo Marketvector Brazil Global Exposure Etf – Fundo De Investimento De Indice,161.57
BBXTC39.SA,Ishares Exponential Technologies ETF,65.52
CC1CJ34.SA,CAMECO CORP DRN,119.52
CC1RH34.SA,CRH PLC     DRN,109.23
CC2AC34.SA,CACI International Inc,3.87
CC2CA34.SA,"Coca-Cola FEMSA, S.A.B. de C.V.",116.96
CC2EM34.SA,"CEMEX, S.A.B. de C.V.",65.25
CC2GN34.SA,Cognex Corporation,38.55
CC2HP34.SA,"ChargePoint Holdings, Inc.",10.04
CC2OL34.SA,Grupo Cibest S.A.,100.90
CC2OU34.SA,"Coursera, Inc.",14.69
CC2RN34.SA,Cerence Inc.,9.97
CC2RS34.SA,CRISPR Therapeutics AG,34.95
CC2RW34.SA,"CrowdStrike Holdings, Inc.",101.01
CCACR11.SA,Supernova Fundo De Investimento Imobiliario - Recebiveis Imobiliarios,78.33
CCALI3F.SA,CONST A LINDON,17.06
CCAMB3F.SA,CAMBUCI     ON,9.52
CCAML3F.SA,MSCI AUSTRIA SMALL CAP NETR EUR,6.53
CCAPE11.SA,ISHARES BOVESPA BR+ CAP 5% B3 CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA,152.57
CCASA11.SA,Buena Vista Neos Real Estate High Income Index Fundo De Indice - Responsabilidade Limitada,92.23
CCASH3F.SA,MELIUZ      ON      NM,3.51
CCASN3F.SA,CASAN       ON,16.75
CCAUT11.SA,Smrt11 Fundo De Investimento Em Cotas De Fundo De Investimento Em Direitos Creditorios,100.00
CCBAV3F.SA,CBA         ON      NM,10.06
CCBEE3F.SA,AMPLA ENERG ON,10.68
CCBTC39.SA,21SH BITCOINDRE,27.98
CCCTY3F.SA,RDVC CITY   ON      NM,9.00
CCDII11.SA,Sparta Infra Cdi Fd De Invest Em Cotas De Fd Incentivados De Inv Em Infraestrutura Renda Fixa Cr Pri,106.15
CCEAB3F.SA,CEA MODAS   ON      NM,12.75
CCEBR3F.SA,CEB         ON,30.29
CCEBR5F.SA,CEB         PNA,28.20
CCEBR6F.SA,CEB         PNB,30.65
CCEDO3F.SA,CEDRO       ON      N1,12.85
CCEDO4F.SA,CEDRO       PN      N1,10.01
CCEEB3F.SA,COELBA      ON,45.84
CCEEB5F.SA,COELBA      PNA,42.50
CCEGR3F.SA,CEG         ON,63.00
CCGAS3F.SA,COMGAS      ON,132.62
CCGAS5F.SA,COMGAS      PNA,133.50
CCGRA3F.SA,GRAZZIOTIN  ON,27.01
CCGRA4F.SA,GRAZZIOTIN  PN,26.70
CCHIP11.SA,INVESTO ETF US LISTED SEMICONDUCTOR 25 INDEX CLASSE DE ÍNDICE IE RESP LIMITADA,26.27
CCLOB11.SA,Btg Pactual Clo Smart Fundo De ÃNdice Â€“ Responsabilidade Limitada,95.23
CCLOV34.SA,"Clover Health Investments, Corp.",10.46
CCLSC3F.SA,CELESC      ON      N2,131.01
CCLSC4F.SA,CELESC      PN      N2,143.80
CCMDB11.SA,Btg Pactual Teva Acoes Commodities Brasil Fundo De Indice,16.59
CCMIG3F.SA,CEMIG       ON      N1,15.21
CCMIG4F.SA,CEMIG       PN      N1,11.73
CCMIN3F.SA,CSNMINERACAOON      N2,5.50
CCOCE3F.SA,COELCE      ON,36.00
CCOCE5F.SA,COELCE      PNA,30.80
CCOGN3F.SA,STX TR.EXP.UK 50 NR DL,3.51
CCOIN11.SA,Buena Vista Neos Bitcoin High Income Index Fundo De Indice Responsabilidade Limitada,47.87
CCOPN11.SA,Copernico Fundo De Investimento Em Participacoes Em Infraestrutura,42.81
CCORN11.SA,Bb Etf Indice Futuro De Milho B3 Fundo De Indice,7.24
CCPFE3F.SA,CPFL ENERGIAON      NM,50.57
CCPFE3Q.SA,CPFL ENERGIAON      NM,49.40
CCPLE3F.SA,COPEL       ON      NM,14.00
CCPTI11.SA,Capitania Infra Fic Fi Infra Rf Cp,89.90
CCPTR11.SA,Capitania Agro Strategies - Fiagro - Imobiliario Fund,8.40
CCRAA11.SA,Sparta Fiagro Fundo De Investimento Nas Cadeias Produtivas Agroindustriais - Imobiliario,100.76
CCRPG3F.SA,CRISTAL     ON,18.21
CCRPG5F.SA,CRISTAL     PNA,19.50
CCRPG6F.SA,CRISTAL     PNB,18.75
CCRPT11.SA,Empiricus Teva Criptomoedas Top20 Fundo De Índice,13.49
CCSAN3F.SA,COSAN       ON      NM,6.16
CCSED3F.SA,CRUZEIRO EDUON      NM,6.43
CCSMG3F.SA,COPASA      ON      NM,55.76
CCSNA3F.SA,SID NACIONALON  ATZ,8.76
CCSUD3F.SA,CSU DIGITAL ON      NM,19.06
CCTAX3F.SA,CONTAX      ON,0.88
CCTKA3F.SA,KARSTEN     ON,50.00
CCTKA4F.SA,KARSTEN     PN,49.30
CCTSA3F.SA,SANTANENSE  ON,2.48
CCTSA4F.SA,SANTANENSE  PN,2.01
CCURY3F.SA,CURY S/A    ON  ED  NM,40.91
CCVCB3F.SA,CVC BRASIL  ON      NM,2.48
CCVFL15.SA,FII CVFL    CI,"1,055.00"
CCXSE3F.SA,CAIXA SEGURION      NM,17.99
CCYRE3F.SA,CYRELA REALTON      NM,30.80
CCYRE4.SA,Cyrela Brazil Realty S.A. Empreendimentos e Participações,29.11
CCYRE4F.SA,CYRELA REALTPN      NM,28.80
DD2OC34.SA,"Doximity, Inc.",23.98
DD2TC34.SA,"Dynatrace, Inc.",24.09
DDASA3F.SA,DASA        ON      NM,4.14
DDBAG34.SA,Deutsche Bank Aktiengesellschaft,184.68
DDCRA11.SA,Devant Fundo De Investimento Nas Cadeias Produtivas Agroindustriais - Fiagro-Imobiliario,7.52
DDEBB11.SA,BTG Pactual Teva Debentures Di Fundo De Indice,15.88
DDEFI11.SA,Hashdex Defi Index Fundo De Indice,13.02
DDEFT31.SA,DeFi Technologies Inc.,3.93
DDESK3F.SA,NASDAQ Global Chemicals NTR Ind,16.03
DDEXP3F.SA,DEXXOS PAR  ON      N1,7.65
DDEXP4F.SA,DEXXOS PAR  PN      N1,7.75
DDIRR3F.SA,DIRECIONAL  ON      NM,16.24
DDIVD11.SA,It Now Idiv Renda Dividendos Fundo De Indice – Responsabilidade Limitada,66.39
DDIVO11.SA,It Now IDIV Index Fund,132.48
DDIVS11.SA,Sparta Infra Inflacao Longa In Fundo De I Em Cotas De Fundos De In Em Infraestrutura Renda Fixa,103.70
DDMVF3F.SA,D1000VFARMA ON      NM,6.75
DDOHL3F.SA,DOHLER      ON,6.80
DDOHL4F.SA,DOHLER      PN,3.78
DDOLA11.SA,BB ETF Indice Futuro De Dolar S&P B3 Fundo De Indice Responsabilidade Limitada,10.09
DDOLB11.SA,BTG SP DOLARCI,96.01
DDOLL39.SA,iShares Trust,52.41
DDOLX11.SA,TREND DOLAR CI,47.49
DDOTZ3F.SA,DOTZ SA     ON      NM,2.89
DDTCR39.SA,GX DATAINFRADRE,68.18
DDTCY3F.SA,"DTCOM,DIRECTON",2.55
DDUOL34.SA,DUOLINGO INCDRN,19.00
DDVER11.SA,Bb Etf Indice Diversidade B3 Investimento Sustentavel Fundo De Indice,13.87
DDXCO3F.SA,DEXCO       ON      NM,5.53
EE2NP34.SA,"Enphase Energy, Inc.",9.11
EE2PA34.SA,"EPAM Systems, Inc.",16.50
EE2XA34.SA,Exact Sciences Corporation,53.88
EE2XE34.SA,"Exelixis, Inc.",115.08
EEALT3F.SA,ACO ALTONA  ON,14.24
EEALT4F.SA,ACO ALTONA  PN,14.15
EEBIT11.SA,Empiricus Teva Bitcoin Fundo De Indice - Responsabilidade Limitada,60.25
EECOO11.SA,iShares Índice Carbono Eficiente (ICO2) Brasil - Fundo de Índice,161.40
EECOR3F.SA,ECORODOVIAS ON      NM,10.30
EEETH11.SA,BTG Pactual Teva Ethereum Fundo De Indice,44.62
EEGAF11.SA,Ecoagro I Fundo De Investimento Nas Cadeias Produtivas Agroindustriais Fiagro Imobiliario,98.97
EEGIE3F.SA,ENGIE BRASILON      NM,33.70
EEKTR3F.SA,ELEKTRO     ON,40.10
EEKTR4F.SA,ELEKTRO     PN,41.83
EELAS11.SA,Safra ETF Mulheres Na Lideranca Fundo De Indice De Acoes,180.79
EEMAE4F.SA,EMAE        PN,48.49
EEMBJ3F.SA,EMBRAER     ON      NM,92.60
EENDD11.SA,Endurance Debt Fundo De Investimento Em Participacoes Em Infraestrutura,113.35
EENEV3F.SA,ENEVA       ON      NM,21.55
EENEV3Q.SA,ENEVA       ON      NM,20.95
EENGI11F.SA,ENERGISA    UNT     N2,51.85
EENGI3F.SA,ENERGISA    ON      N2,12.78
EENGI4F.SA,ENERGISA    PN      N2,9.70
EENJU3F.SA,ENJOEI      ON      NM,1.04
EENMT3F.SA,ENERGISA MT ON,47.48
EENMT4F.SA,ENERGISA MT PN,51.99
EEPAR3F.SA,EMBPAR S/A  ON,3.66
EEQMA3BF.SA,EQUATORIAL MARANHA,30.99
EEQPA3F.SA,EQTL PARA   ON,6.30
EEQPA5F.SA,EQTL PARA   PNA,11.00
EEQPA7F.SA,EQTL PARA   PNC,9.90
EEQTL3F.SA,EQUATORIAL  ON      NM,40.98
EESGB11.SA,Btg Pactual Esg Fundo De Indice S P Brazil Esg,132.01
EESPA3F.SA,ESPACOLASER ON      NM,1.05
EESTR4F.SA,ESTRELA     PN,4.41
EETER3F.SA,ETERNIT     ON      NM,4.05
EETHA39.SA,BKR ETHEREUMDRE,26.93
EETHE11.SA,Hashdex Nasdaq Ethereum Reference Price Fundo De Indice,30.97
EETHY11.SA,Buena Vista Dex Vettafi Neos Ethereum High Income Fundo De ÃNdice De Responsabilidade Limitada,66.05
EEUCA3F.SA,Nasdaq US Benchmark Financial S,21.57
EEUCA4F.SA,EUCATEX     PN      N1,20.19
EEVEN3F.SA,EVEN        ON      NM,8.24
EEVTC31.SA,EVERTEC INC DR1,137.00
EEWBZ11.SA,ISHARES BOVESPA BR+ EQUAL WEIGHT B3 CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA,142.44
EEWJV39.SA,MSCI JAPAN VDRE,62.85
EEXIF11.SA,EXES FIC FI INFRAESTRUTURA RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO - RESPONSABILIDADE LIMITADA,10.19
EEXPB31.SA,EXPERIAN PLCDR1,242.00
EEZTC3F.SA,EZTEC       ON      NM,15.23
FF2IC34.SA,Fair Isaac Corporation,159.16
FF2IV34.SA,"Five9, Inc.",5.54
FF2RS34.SA,Freshworks Inc.,12.70
FFDES11F.SA,FUNDES      CI,0.40
FFESA3F.SA,FERBASA     ON      N1,12.28
FFESA4F.SA,FERBASA     PN      N1,7.80
FFGAA11.SA,FG/Agro Fundo De Investimento Nas Cadeias Produtivas Agroindustriais - Fiagro-Imobiliario,9.13
FFHER3F.SA,FER HERINGERON      NM,4.20
FFICT3F.SA,FICTORALIMENON,0.59
FFIEI3F.SA,FICA        ON,13.49
FFIIB11Q.SA,FII INDL BR CI,442.70
FFIND11.SA,It Now IFNC Index Fund,195.29
FFIQE3F.SA,UNIFIQUE    ON      NM,5.25
FFIXA11.SA,Bb Etf Renda Fixa Pré Índice Futuro De Taxas De Juros S&P/B3 Fundo De Índice Resp Limitada,19.03
FFLCR11Q.SA,FII FL RECEBCI  ER,99.49
FFLRY3F.SA,FLEURY      ON      NM,17.60
FFNAM11.SA,Fundo de Investimento Amazônia - FINAM,0.36
FFNOR11.SA,Finor -Ci Fund,0.70
FFOMO11.SA,FOMO HASH   CI,20.12
FFRAS3F.SA,"FRAS,LE     ON      N1",24.10
FFRIO3F.SA,METALFRIO   ON      NM,175.20
FFSPE11.SA,Fiset Pesca Fiset Fspe,0.23
FFSPE11F.SA,FISET PESCA CI,0.20
FFSRF11.SA,Fiset FL Ref,0.10
FFSRF11F.SA,FISET FL REFCI,0.10
FFSTU11F.SA,FISET TUR   CI,0.24
FFTCA11.SA,Nch Recebiveis Do Agronegocio - Fiagro Imobiliario,9.67
FFZDA11.SA,FIAGRO FZDA CI,129.06
GG1TR39.SA,ABRDN PMETALDRE,86.19
GG2ME34.SA,"Globus Medical, Inc.",56.58
GG2WR34.SA,"Guidewire Software, Inc.",54.48
GGBIT11.SA,Galapagos Bitcoin Cme Cf Fundo De Indice,71.15
GGBTC11.SA,Buena Vista Hashdex Gold & Bitcoin Fundo De Indice - Responsabilidade Limitada,30.75
GGCRA11.SA,Galapagos Recebiveis Do Agronegocio Fiagro Imobiliario,54.66
GGDIV11.SA,Buena Vista Dex Neos International High Income Fundo De Indice De Responsabilidade Limitada,102.71
GGDXB39.SA,VanEck Gold Miners ETF,180.92
GGENB11.SA,Btg Pactual S&P B3 Ingenius Fundo De Indice,15.64
GGEPA3F.SA,GER PARANAP ON,33.50
GGEPA4F.SA,GER PARANAP PN,35.09
GGFSA3F.SA,GAFISA      ON      NM,3.04
GGGBR3F.SA,GERDAU      ON      N1,18.70
GGGBR4F.SA,GERDAU      PN      N1,21.79
GGGPS3F.SA,GPS         ON      NM,18.66
GGICP11.SA,GENIAL DEBDIF11,10.51
GGLDI11.SA,IT NOW GOLD CI,64.10
GGLDX11.SA,Investo ETF Solactive Gold Spot Index Fundo De Indice,123.19
GGLFT11.SA,GLPG TEVALFTF11,105.10
GGMAT3F.SA,GRUPO MATEUSON      NM,5.39
GGOAT11.SA,It Now Sp Imab Fundo De Indice Responsabilidade Limitada,54.33
GGOAU3F.SA,GERDAU MET  ON      N1,9.29
GGOAU4F.SA,GERDAU MET  PN      N1,9.70
GGOLB11.SA,BTGP GOLB   CI,123.20
GGOLD11.SA,Trend Etf Lbma Ouro Fundo Investimento Cotas De Fundo De Andice Investimento Exterior,27.35
GGOLL54F.SA,GOL         PN *P   N2,11.20
GGOLX11.SA,TREND OURO HCI,58.10
GGOVE11.SA,It Now IGCT Index Fund,79.84
GGPAR3F.SA,CELGPAR     ON,15.95
GGPUS11.SA,Investo Gp Etf S&P 500 Fundo De Indice,107.55
GGRND3F.SA,GRENDENE    ON      NM,4.79
GGROP31.SA,POTASSIO BR DR1,14.72
GGRWA11.SA,Greenwich Agro Fundo De Investimento Nas Cadeias Produtivas Agroindustriais - Fiagro - Imobiliario,7.66
GGSHP3F.SA,GENERALSHOPPON,3.47
GGXUS11.SA,GLPG GLBEXUSCI,108.81
HH2TA34.SA,Healthcare Realty Trust Incorporated,23.34
HHAGA3F.SA,HAGA S/A    ON,2.07
HHAGA4F.SA,HAGA S/A    PN,1.32
HHAPV3F.SA,HAPVIDA     ON      NM,10.43
HHASH11.SA,Hashdex Nasdaq Crypto Index Fundo De Indice,47.63
HHBOR3F.SA,HELBOR      ON      NM,2.94
HHBRE3F.SA,HBR REALTY  ON      NM,3.50
HHBSA3F.SA,HIDROVIAS   ON      NM,3.94
HHBTS5F.SA,HABITASUL   PNA,36.50
HHERT11.SA,Hedge Brasil Equity REITS Fundo De Indice De Responsabilidade Limitada,21.95
HHETA4F.SA,HERCULES    PN,4.71
HHGAG11.SA,High Fundo De Investimento Agro - Fiagro - Imobiliario,12.39
HHGBR11.SA,Nu Iboxx Investment Grade Hedge Carry Brl Classe De Índice Investimento No Exterior - RL,52.71
HHGPO11.SA,Cshg Jhsf Prime Offices Fundo De Investimento Imobiliario,148.96
HHIGH11.SA,NU IBOV SMART HIGH BETA B3 CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA,104.89
HHIRE11.SA,Hire Fundo De Investimento Imobiliario Responsabilidade Limitada,100.36
HHIWP34.SA,HIGHWOODS PRDRN ED,66.64
HHODL11.SA,INVESTO ETF MARKETVECTOR BITCOIN BENCHMARK RATE FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA,60.50
HHOMS11.SA,FII HOMS    CI,123.02
HHOOT4F.SA,HOTEIS OTHONPN,7.04
HHTEK11.SA,Htek - It Now Morningstar Xt Us Healthcare Fundo De Indice,57.54
HHYBR11.SA,Nu Iboxx High Yield Hedge Carry Brl Classe De Indice Investimento No Exterior- Resp Limitada,52.70
HHYEM39.SA,VANECK EMERGDRE,35.06
HHYPE1.SA,"HYPERA      DO   21,25",2.00
HHYPE1F.SA,"HYPERA      DO   21,25",1.81
HHYPE3F.SA,HYPERA      ON  ES  NM,23.37
HHYPE3Q.SA,HYPERA      ON  ES  NM,23.80
II2NV34.SA,Invitation Homes Inc.,28.12
IIAAG11.SA,Inter Amerra - Fiagro - Imobiliario,8.83
IIAGR11.SA,Sfi Investimentos Do Agronegocio - Fiagro Imobiliario,4.42
IIB5M11.SA,It Now IMA-B5+ Fundo De Indice,120.30
IIBIT39.SA,BKR BITCOIN DRE,68.00
IIBOB11.SA,Btg Pactual B3 Ibovespa Fundo De Indice,152.71
IIBOV11.SA,IBOVESPA    IBO/,"186,096.00"
IICLR34.SA,ICON PLC    DRN,24.55
IIDKA11.SA,It Now Irfm P3 Fundo De Indice Responsabilidade Limitada,58.61
IIFCM1.SA,"INFRACOMM   DO    1,22",0.01
IIFCM1F.SA,"INFRACOMM   DO    1,22",0.01
IIFCM3F.SA,INFRACOMM   ON      NM,0.53
IIFRA11.SA,Itau FIC De Fundos De Investimento Em Direitos Creditorios De Infraestrutura,102.79
IIFRI11.SA,Itau Fundo De Investimento Em Cotas De FIDIFEI Cdi Renda Fixa Credito Privado - Resp Limitada,103.38
IIGTI11.SA,Iguatemi S.A.,28.43
IIGTI11F.SA,IGUATEMI S.AUNT     N1,28.44
IIGTI3F.SA,IGUATEMI S.AON      N1,3.31
IIGTI4F.SA,IGUATEMI S.APN      N1,12.90
IIMAB11.SA,It Now Id ETF Ima-B Fundo De Indice,110.04
IIMBB11.SA,FUNDO DE INVESTIMENTO DE ÍNDICE - CLASSE DE INVESTIMENTO ETF BRADESCO IMA-B - RESP LIMITADA,144.06
IINEP3F.SA,INEPAR      ON,1.31
IINEP4F.SA,INEPAR      PN,1.10
IINFB11.SA,Drys Fundo De Investimento Em Cotas De Fundos Incentivados De Investimento Em Infraestrutura R F,90.00
IINTB3F.SA,INTELBRAS   ON      NM,12.55
IIRBR3F.SA,IRBBRASIL REON      NM,59.74
